username,rating,content,at,sentiment
Pengguna Google,5,Gooooodddd😘👍,2021-04-26 06:28:09,positif
Pengguna Google,5,Lain kali permudah sistem donwload untuk android sama. Bisa ngecek siapa yg udah ngumpulin via Android,2021-04-25 20:59:25,positif
Pengguna Google,5,Aplicasi bagus utk pembelajaran,2021-04-25 20:26:03,positif
Pengguna Google,1,"Aplikasi taik , sering tidak bisa di buka aplikasi ga guna 🙄",2021-04-25 20:04:10,negatif
Pengguna Google,1,Sekedar saran Jagan selalu update aplikasi yaa min karna ramx hp sudah penuh hehee,2021-04-25 15:25:51,negatif
Pengguna Google,5,Sangat membantu saya,2021-04-25 15:07:23,positif
Pengguna Google,4,"Sangat membantu. Kalau boleh saran, buatkan tampilan agar bisa menjawab komentar orang lain. Dan orang tersebut mendapat notifikasinya (Seperti Facebook). Terima kasih",2021-04-24 23:28:59,positif
Pengguna Google,2,Kadang susah masuknya . Perbaiki lebih baik lagi,2021-04-24 18:24:19,negatif
Pengguna Google,1,"Min kok makin lama edlink ini kok makin gak bagus ya, notifikasi pemberitahuan tidak pernah muncul, jari sampai sampai saya tertinggal kuliah. Mohon di perbaiki lagi ya",2021-04-24 07:56:24,negatif
Pengguna Google,4,Tanks verymuch. Is the best,2021-04-23 22:47:37,positif
Pengguna Google,5,Sering up date,2021-04-23 16:54:45,positif
Pengguna Google,5,Semakin ditingkat kn lagi.,2021-04-23 14:37:41,positif
Pengguna Google,5,good lah,2021-04-23 14:26:11,positif
Pengguna Google,1,"Suka error gabisa dibuka, loading mulu gabisa masuk jadinya saya suka tidak ikut kelas dan susah mengumpulkan tugas yg dikumpulkan di edlink. Sekarang sudah tidak ada notifikasi. Mohon diperbaiki segera, terimaksih",2021-04-23 12:59:19,negatif
Pengguna Google,2,"seringgg bermasalah, kepaksa pake krn kampus",2021-04-23 11:32:17,negatif
Pengguna Google,4,Bagus cuman agak lama menunggu,2021-04-23 09:55:16,positif
Pengguna Google,5,"Gara² aplikasi ini tidur saya tidak nyenyak, makan tidak enak, pikiran saya jadi pusing. Makasih lah buat yang udh buat aplikasi ini.",2021-04-23 09:27:03,positif
Pengguna Google,4,Sngat bagus,2021-04-23 09:07:28,positif
Pengguna Google,5,Edlink sangat membantu saya dalam proses belajar Dan juga banyak menginformasikan ilmu lewat hal -hal pendidikan yang dibagikan diedlink.,2021-04-23 09:02:09,positif
Pengguna Google,1,Tidak membuat mahasiswa lebih pintar,2021-04-23 08:48:07,negatif
Pengguna Google,5,Bagus banget,2021-04-23 08:27:10,positif
Pengguna Google,2,Video materi tidak bisa di lihat...bagaimana ini admin..?,2021-04-23 08:07:48,negatif
Pengguna Google,4,"Bagus sekali apknya ,cuma kadang suka eror tetapi harus di perbaharui lagi baru bagus lagi",2021-04-23 07:57:50,positif
Pengguna Google,5,Semoga mnjadi lebih baik lagi versinya,2021-04-23 07:56:11,positif
Pengguna Google,1,Edlink memang pualing topcer. 🤭👍,2021-04-23 07:50:51,negatif
Pengguna Google,1,Edlink baru minta update kok rada2 error' gak mau kebuka beranda nya..🤦,2021-04-23 06:18:43,negatif
Pengguna Google,5,Kuliah jadil lebih mudah.,2021-04-23 06:06:55,positif
Pengguna Google,5,bgus,2021-04-23 04:45:31,positif
Pengguna Google,1,Ada notif minta update. Klik lah update. Ga bs2. Akhirnya uninstal. Coba download lg. Eror ga bs dondload2. Sinyak bagus tpi ga bs download jg. Sinyal muter2 dr smlm. Udah coba direstrt hp ny ttp ga bs. Super bad jelek sejeelek2nya !!!!!!,2021-04-23 04:33:20,negatif
Pengguna Google,5,Aplikasi ini sangat bermanfaat dan membantu saya dalam proses kuliah. Love edlink,2021-04-23 02:41:36,positif
Pengguna Google,5,Good 100,2021-04-23 00:29:49,positif
Pengguna Google,5,Kerennn,2021-04-22 23:32:54,positif
Pengguna Google,5,Sangat bagus 🙏,2021-04-22 23:13:04,positif
Pengguna Google,5,Bagi sekqli,2021-04-22 09:43:49,positif
Pengguna Google,5,Sangat membantu dalam proses perkuliahan,2021-04-18 20:46:17,positif
Pengguna Google,1,Ini kenapa gak bisa buka tugas sama kolom komentar. Aku instal ulang juga lama progresnya. Kirain kuota ku tapi buka YouTube lancar lancar aja tolong dong ini urgent mau kuisss ni😭😭😭😭,2021-04-14 07:14:11,negatif
Pengguna Google,4,"Min tolong buat penyimpanan personalnya kan cuma 100 MB, tambahin kapasitasnya yaa, soalnya kalau upload tugas kadang gk bisaa, karena udah full penyimpanannya, kalau yg udah ke upload di hapus, nanti tugas yg dlunya dikirim malah hilang 😭",2021-04-14 03:14:30,positif
Pengguna Google,1,Baik.,2021-04-11 18:34:49,negatif
Pengguna Google,5,Mohon di bantu pinjaman nya,2021-04-11 00:49:44,positif
Pengguna Google,1,"User interface ribet, tidak bersahabat dengan pengguna. Dan tidak bisa mengunduh file materi",2021-04-08 16:46:21,negatif
Pengguna Google,5,Bermanfaatnya,2021-04-07 10:35:08,positif
Pengguna Google,4,terdapat kesalahan pada saat saya mau membuka coment pasti loadingnya lama dan setelah itu langsung saja kembali ke layar utama,2021-04-05 14:41:24,positif
Pengguna Google,1,"Nggak bisa di buka loading terus pada hal internet lancar, mau ngumpulin tugas kuliah nggak bisa, mohon di perbaiki",2021-04-05 13:02:12,negatif
Pengguna Google,5,Edlink sangat membantu selama perkuliahan online ..Terima Kasih edlink,2021-04-02 05:51:37,positif
Pengguna Google,1,Makin hari edlink makin rusak bahkan notifikasi tidak berfungsi sama sekali saya jadi lambat kuliah dan lambat mengumpulkan tugas Dikarenakan Notifikasi yang rusak,2021-04-01 09:11:52,negatif
Pengguna Google,5,Bagus buat belajar sendiri di rumah,2021-04-01 05:20:36,positif
Pengguna Google,5,Mantap luar biasa....tapi kadang2 susah pas aplod tugas,2021-03-29 21:19:58,positif
Pengguna Google,5,Mayan,2021-03-29 09:12:09,positif
Pengguna Google,5,Terimakasih atas pembaruannya Jadi semakin mudah,2021-03-27 20:01:27,positif
Pengguna Google,1,Kenapa wdlink saya gak bisa d buka Cuman gambarnya aja.apa solusi nya,2021-03-26 23:26:39,negatif
Pengguna Google,1,"Dulu saya pernah mendaftarkan Edlink terus sudah lama tidak saya pakek terus ini saya ganti hp saya login ke akun lama saya tidak bisa terus saya daftar ulang tulisannya sudah terdaftar ini emang gak boleh pakek edlink ya saya, saya juga sudah kirim email juga",2021-03-26 20:15:19,negatif
Pengguna Google,5,I like,2021-03-26 13:25:32,positif
Pengguna Google,1,Min kenapa edlik nya error jadi susah buat belajar min gimana ini min,2021-03-25 17:37:47,negatif
Pengguna Google,1,lemot,2021-03-25 09:26:26,negatif
Pengguna Google,5,Mantap memudahkan kuliah kami bnget,2021-03-24 12:23:01,positif
Pengguna Google,5,Tolong mengerti terimakasih atas kunjungan Anda,2021-03-24 09:52:52,positif
Pengguna Google,5,"Keren bgt, dan permudah mahasiswa utk belajar secara OL.",2021-03-23 16:47:23,positif
Pengguna Google,5,Ajib banget aplikasi nya;),2021-03-23 11:18:36,positif
Pengguna Google,4,"Memilih metode absensinya error, tidak bisa dipencet pilihannya, mohon developer segera memperbaikinya",2021-03-23 09:56:29,positif
Pengguna Google,5,Bermanfaat sekali,2021-03-23 09:16:52,positif
Pengguna Google,2,"Aplikasinya sering error', padahal sinyal saya bagus tetapi tertulis periksa jaringan anda . Saya mau absen jd susah. Tolong diperbaiki",2021-03-23 07:29:11,negatif
Pengguna Google,1,Kenapa selalu error gitu sih?? kuliah terbengkalai kalau begini terus. Mohon tindakan agar kedepannya bisa lebih baik,2021-03-23 06:45:05,negatif
Pengguna Google,1,"Sering Error,trus minta update terus",2021-03-22 10:08:28,negatif
Pengguna Google,1,Sering eror pada mau masuk app nya,2021-03-22 07:07:44,negatif
Pengguna Google,5,Bagiss,2021-03-21 07:54:24,positif
Pengguna Google,4,Trimakasih,2021-03-20 10:06:56,positif
Pengguna Google,1,Saya kasih bintang satu karna sering banget di minta update kalu satu bulan 1 kali gak papa tapi ini satu bulan bisa 2 kali😣,2021-03-20 08:11:37,negatif
Pengguna Google,5,👍👍👍,2021-03-18 23:27:20,positif
Pengguna Google,5,Kenapa edlinknya tidak bisa diperbaharui?,2021-03-18 15:27:41,positif
Pengguna Google,1,Aplikasi Makin Buruk Sekarang Gadak Notifikasi Mohon diperbaiki,2021-03-18 13:56:14,negatif
Pengguna Google,2,Aplikasinya bagus...cuman mengapa selalu error ketika saya buka. Padahal aplikasi ini sangat penting bagi saya sebagai pembelajar...tolong diperbaiki lah...,2021-03-18 12:35:18,negatif
Pengguna Google,1,Ini bgmna cara pake aplikasi edlinknya biar bisa lihat materi yang di berikan sma dosen.,2021-03-18 11:53:02,negatif
Pengguna Google,1,Terlalu sering upgrade,2021-03-18 10:13:07,negatif
Pengguna Google,5,Sering di perbarui,2021-03-18 09:12:23,positif
Pengguna Google,5,Mntap,2021-03-18 08:03:23,positif
Pengguna Google,1,"Kok gk bisa login,",2021-03-18 05:33:16,negatif
Pengguna Google,1,Update nya ko nga bisa lama benget,2021-03-17 18:44:39,negatif
Pengguna Google,2,Banyak erornya,2021-03-17 17:54:18,negatif
Pengguna Google,1,Apk lemot banget,2021-03-17 16:53:48,negatif
Pengguna Google,1,Aplikasi jelek,2021-03-17 15:18:18,negatif
Pengguna Google,1,Edlink tidak bisa di perbarui bagaimana ini ???,2021-03-17 15:17:58,negatif
Pengguna Google,1,edlink sering eror min,2021-03-17 15:15:31,negatif
Pengguna Google,1,"Min kenapa si sring eror, minta di perbarui padahal ga ada perbarui di play store, kan jadinya ga bisa dibuka ini solusinya gmna.",2021-03-17 15:15:07,negatif
Pengguna Google,4,Gatau,2021-03-17 15:14:09,positif
Pengguna Google,1,Aplikasi nya eror,2021-03-17 15:11:30,negatif
Pengguna Google,1,Tidak mendukung paket belajar,2021-03-17 15:10:54,negatif
Pengguna Google,2,"Ini kok minta di perbarui,, tapi di buka di play store gak ada pembaruan????",2021-03-17 15:07:01,negatif
Pengguna Google,5,Keren jdi sarana belajar. Sangat Bagus,2021-03-17 15:06:43,positif
Pengguna Google,5,"Ingin kirim screenshot an nya tapi gpp deh. Min, kenapa ya gabisa dibuka padahal udah di update bbeberapa kali. Udah di uninstal pasang lagi, gitu aja terus. Masih gabisa masuk duh.",2021-03-17 15:05:40,positif
Pengguna Google,1,Di update beberapa kali tetapi pas dibuka kembali apk nya malah di suruh update lagi,2021-03-17 15:05:28,negatif
Pengguna Google,1,Kenapa apk nya tidak bisa di perbarui???,2021-03-17 15:04:51,negatif
Pengguna Google,2,Updateeee Tapi Tak bisa di Update,2021-03-17 15:04:48,negatif
Pengguna Google,1,Sudah update kok masih ada notif perbarui??,2021-03-17 15:03:32,negatif
Pengguna Google,1,Ucrh,2021-03-17 15:01:57,negatif
Pengguna Google,1,Tidak bisa masuk ke aplikasi,2021-03-17 14:57:16,negatif
Pengguna Google,4,Alhamdulillah.. Aplikasi ini cukup membantu dan cocok digunakan dalam pembelajaran online,2021-03-17 14:55:36,positif
Pengguna Google,2,"Aduh gw sudah update tapi masih di suruh update lagi,dan ngk bisa masuk, gimana ni?:(",2021-03-17 14:52:21,negatif
Pengguna Google,4,Cukup bagus,2021-03-17 14:52:02,positif
Pengguna Google,5,Baii,2021-03-17 14:50:00,positif
Pengguna Google,1,setangg..knpa eror lagi..,2021-03-17 14:49:21,negatif
Pengguna Google,1,"Maaf ini edlink nya kenapa ya, minta di perbarui. Sekali di perbarui tapi gak bisa juga. Tetap juga keluar.",2021-03-17 14:48:06,negatif
Pengguna Google,5,Bgus,2021-03-17 14:47:40,positif
Pengguna Google,5,lumayan walaupun lelet,2021-03-17 14:44:44,positif
Pengguna Google,5,MasyaAllah,2021-03-17 14:43:51,positif
Pengguna Google,2,Sering loading ga bisa masuk,2021-03-17 14:43:33,negatif
Pengguna Google,5,Apk ini bagus,2021-03-17 14:40:53,positif
Pengguna Google,1,"Di suruh update, sudah saya update tetep kembali diminta update, padahal tugas sudah menunggu dri dosen, tolong di perbaiki lagi 🙏",2021-03-16 12:49:06,negatif
Pengguna Google,1,"Min kenpa yah, aplikasinya sering eror ? Dan selain itu biasanya kalau aplikasinya eror kita bisa login melalui web, tapi skrg tidak bisa..?",2021-03-15 14:15:34,negatif
Pengguna Google,2,"Loading ya lama bgt, padahal sinyal full tp muncul trs terdapat gangguan jaringan. Mohon perbaikan ya 🙏",2021-03-15 08:26:54,negatif
Pengguna Google,1,"Pake data ataupun wifi ga ada pengaruh sedikitpun, tetap saja lelet dan selalu ada pemberitahuan sambungan anda putus, padahal mke Yt dan apk lainnya lanjar jayaaaaa, mohon klarifikasinyaaaaa🤗",2021-03-15 08:24:23,negatif
Pengguna Google,5,😎😎😎 keren,2021-03-15 07:38:34,positif
Pengguna Google,1,"Kadang error, saya kadang telat masuk jam kuliah soalnya edlink ny suka kluar sendiri..",2021-03-09 11:26:34,negatif
Pengguna Google,5,Ditingkatkn lgi ya developer,2021-03-07 11:23:30,positif
Pengguna Google,4,Suka lama kalau ngirim tugas selebihnya sih bagus,2021-02-28 15:23:58,positif
Pengguna Google,2,"Tolong untuk koneksinya diperbaiki diaplikasi android ataupun di web/di pc sering down, tolong diperbaiki",2021-02-25 23:14:13,negatif
Pengguna Google,2,Nanti di tambah bintang nya kalo udah lancar make apk nyaa 🙂🙂,2021-02-22 19:31:58,negatif
Pengguna Google,5,Keren bnget.,2021-02-20 11:32:53,positif
Pengguna Google,5,Aplikasinya selalu Eror ketika lama kita buka aplikasinya,2021-02-18 18:58:39,positif
Pengguna Google,5,"Mantap, aplikatif, efektif dan efisien",2021-02-17 06:48:25,positif
Pengguna Google,5,Wow sangat bgus,2021-02-16 10:46:51,positif
Pengguna Google,1,"Sinyal bagus tapi tetap tidak masuk, *pastikan jaringan wifi tersedia* padahal sinyal mangpret bro",2021-02-15 19:45:06,negatif
Pengguna Google,1,Uploadnya tugasnya lama sampe abis waktunya😠,2021-02-15 14:53:55,negatif
Pengguna Google,2,"Saya sering mengirim tgs le dosen, terus di apk tertulis dikirm, tapi pas liat daftar orang yg mengumpulkan tgs nama saya gak ada, padahal saya udah ngirim tgs lohh dan akhrinya saya gak dapat nilai",2021-02-12 16:39:04,negatif
Pengguna Google,1,Bagaimana cara memperbaharui kemabli akun edlinya,2021-02-10 19:32:25,negatif
Pengguna Google,5,Aplikasi bagus,2021-02-10 15:35:41,positif
Pengguna Google,1,"Setelah di update, saya share link google form, malah tidak bisa di klik sama mahasiswa. Semester depan, saya tidak mau pakai Edlink lagi.",2021-02-09 14:45:13,negatif
Pengguna Google,1,Kok aplikasi edlink ny gk bisa kebuka... Ada tampilan pembaruan dan keluar.. Di klik pembaruan kagk muncul apa2,2021-02-08 22:29:22,negatif
Pengguna Google,1,Kok mau pasangnya lama bngt..hmpir satu jam,2021-02-08 19:46:31,negatif
Pengguna Google,2,Lama uplod doang.,2021-02-08 17:07:08,negatif
Pengguna Google,1,Sampah,2021-02-08 16:01:10,negatif
Pengguna Google,1,Lag terus kirim jawaban. Upload jawaban lama banget ada batas waktu juga,2021-02-08 14:27:51,negatif
Pengguna Google,5,👍👍,2021-02-06 21:57:02,positif
Pengguna Google,1,Aplikasi down terus mau ngirim tugas jd susah padahal waktu mepet,2021-02-06 12:04:57,negatif
Pengguna Google,1,Sering eror nilai aku 0 Gara gara eror,2021-02-05 20:17:42,negatif
Pengguna Google,2,Kenpa gk bisa di perbarui gue mau belajar,2021-02-05 09:17:22,negatif
Pengguna Google,5,Okey kak makasih kak untuk infonya kak skrang notifnya suda ada kak♥️☺️,2021-02-05 08:38:42,positif
Pengguna Google,5,bagus sekali,2021-02-05 06:39:53,positif
Pengguna Google,4,"Lola parah, gabisa login, udh login gabisa masuk kelas,, tolong di perbaiki. Mau UAS nih. Jangan sampe lagi uas kayak gini",2021-02-05 05:42:06,positif
Pengguna Google,5,Sangat membantu sekali,2021-02-04 18:51:11,positif
Pengguna Google,4,Dengan aplikasi ini sangat membantu sya dalam artian tidak perlu kekampus dirumah saja bisa kuliah.,2021-02-04 15:08:30,positif
Pengguna Google,5,Snagat Membantu sekali,2021-02-04 11:29:56,positif
Pengguna Google,5,luas biasa,2021-02-03 20:38:23,positif
Pengguna Google,5,Alhamdulillah Terimksh edlink di saat pandemi covid-19 sperti skrg memudahkan dlm melakukan aktivitas belajar magister secra online,2021-02-03 15:04:55,positif
Pengguna Google,5,Bagus untuk buka tugas,2021-02-03 12:11:06,positif
Pengguna Google,5,"Sejauh ini aman aman saja . Mempermudah mengumpulkan tugas tanpa harus ngejar"" dosen 😎🤙",2021-02-03 09:34:11,positif
Pengguna Google,1,kebanyakan tugas....,2021-02-03 07:04:06,negatif
Pengguna Google,5,Sangat senang sekali,2021-02-02 19:01:07,positif
Pengguna Google,1,Lola aduhh,2021-02-02 18:11:10,negatif
Pengguna Google,1,Mohon maaf izin bertanya Cara mengubah bahasa sebelah mana min?,2021-02-02 16:02:28,negatif
Pengguna Google,2,Sering bngt eror kadang nilai ulangan suka gk sesuai sedih bngt :(,2021-02-02 15:05:48,negatif
Pengguna Google,1,tolong perbaiki donk sering eror tidak seperti versi yang lama,2021-02-02 10:42:49,negatif
Pengguna Google,1,"Untuk quiz lemot sekali. Pdhl saya sudah pilih jwbn yg benar, ttp error jadi 0 .",2021-02-02 10:40:32,negatif
Pengguna Google,4,😁,2021-02-02 10:34:14,positif
Pengguna Google,1,"Teruntuk edlink yang terhormat, tolong jangan banyak update lah, di masalah jaringan nya tolong jangan harus selalu jaringan bagus, ga semua orang mempunyai wifi ga semua orang mempunyai hp yang bagus, dan ga semua daerah itu jaringan nya bagus jadi tolong banget nilai gua selama semester ini tuh buruk karna ya jarang ngerjain quis karna edlink nya aja sering error",2021-02-02 10:27:51,negatif
Pengguna Google,5,Edlink sangat bermanfaat dan membantu sekali,2021-02-02 10:13:27,positif
Pengguna Google,1,Ketika ada update terbaru user tidak bisa masuk ke aplikasi dan baru bisa masuk ketika sudah terupdate. Tolong dong meskipun harus di update perbolehkan usernya masuk ke aplikasi dulu. Kalo urgent kita mahasiswa yg pake bisa ketinggalan sesi dan malah bikin rugi.,2021-02-02 10:05:55,negatif
Pengguna Google,2,"Kenapa aplikasinya jadi sering down sih, kalau mau ngirim tugas suka loadnya lama, nah pas cobain Ke instagram sinyalnya bagus kok, speednya juga bagus, pas ngirim tugas di edlink malah down banget, pliss kenapa sih :(",2021-02-02 08:51:17,negatif
Pengguna Google,5,"berkat aplikasi ini, banyak nilai saya yang hancur. terima kasih edlink . dosen jadi malas memeriksa dan tugas hanya jadi pajangan berkat aplikasi bego ini. terlalu mudah kena spam, sehingga dalam memeriksa tugas, dosen banyak yang lalai. Saran, jika tugas yang mahasiswa upload tidak di nilai dosen, ada baiknya jika notifikasi ada sebagai pengingat dosen agar memeriksa tugas tersebut. notifikasi berulang jika masih tidak di nilai si dosen :) aplikasinya sudah bagus, cuma masih banyak kelemahan",2021-02-01 18:57:52,positif
Pengguna Google,1,"Jelek banget apknya, suka eror. ih gw benci dosen gw yang mewajibkan pake apk ini.Padahal kredibilitasnya juga kasih dipertanyakan. Bintangnya aja 3.1, entah pencipta apk ini siapanya dosen gw 😒",2021-01-30 00:57:54,negatif
Pengguna Google,4,"Tolong tambahkan halaman khusus untuk tugas-tugas dihalaman utama, soalnya kadang gak sadar kalau ada tugas yang lain.",2021-01-27 09:33:26,positif
Pengguna Google,5,Apk nya bagus,2021-01-26 06:30:54,positif
Pengguna Google,1,"GAUSAH DI DOWNLOAD , BUKANNYA MEMPERMUDAH MALAH MEMPERSULIT . SOAL DI KUIS TIDAK BISA KEGANTI , LOADING LAMA .",2021-01-24 13:20:27,negatif
